ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,11,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,the{SPACE}boy{SPACE}wore{SPACE}a{SPACE}watch{SPACE}on{SPACE}his{SPACE}wrist{ESCAPE},10497,1039687,59,1,11
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,12,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,eight{ESCAPE},4451,1044590,22,1,12
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,13,A181012_SSN.wav,The MILK was by the FRONT DOOR.   ,SSN,TypeSPINProc,StimList,the{SPACE}milk{SPACE}was{SPACE}by{SPACE}the{SPACE}front{SPACE}door{ESCAPE},8049,1053238,44,1,13
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,14,A180715_2T.wav,HE is HOLDING his NOSE.   ,2Talker,TypeSPINProc,StimList,people{SPACE}wear{SPACE}scarves{SPACE}around{SPACE}their{SPACE}necks{ESCAPE},12257,1065845,15,1,14
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,15,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,the{SPACE}kitchen{SPACE}clock{SPACE}is{SPACE}wrong{ESCAPE},7136,1073340,38,1,15
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,16,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,he{SPACE}listened{SPACE}to{SPACE}his{SPACE}father{SPACE}{ESCAPE},7286,1080956,24,1,16
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,17,A180713_2T.wav,The GIRL has a PICTURE BOOK.   ,2Talker,TypeSPINProc,StimList,the{SPACE}war{SPACE}plane{SPACE}dropped{SPACE}a{SPACE}bomb{SPACE}{ESCAPE},10100,1091403,13,1,17
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,18,A180913_8T.wav,The DINNER PLATE is HOT.   ,SSN,TypeSPINProc,StimList,the{SPACE}dinner{SPACE}plate{SPACE}is{SPACE}hot{ESCAPE},6010,1097979,29,1,18
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,19,A180701_2T.wav,The CHILDREN DROPPED the BAG,2Talker,TypeSPINProc,StimList,the{SPACE}boy{SPACE}is{SPACE}helping{SPACE}his{SPACE}mother{SPACE}and{SPACE}father{SPACE}he{SPACE}made{ESCAPE},11245,1109530,1,1,19
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,20,A180901_8T.wav,The BOOK TELLS a STORY.   ,8Talker,TypeSPINProc,StimList,story{ESCAPE},5333,1115434,17,1,20
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,21,A180911_8T.wav,The BABY BROKE his CUP.   ,8Talker,TypeSPINProc,StimList,x{ESCAPE},3952,1120153,27,1,21
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,22,A181504_1T.wav,The SHOP CLOSED for LUNCH.   ,1T,TypeSPINProc,StimList,he{SPACE}drank{SPACE}some{SPACE}orange{SPACE}juice{SPACE}we{SPACE}heard{SPACE}the{SPACE}tick{ESCAPE},11487,1132321,52,1,22
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,23,A181502_1T.wav,The OVEN is TOO HOT.,1T,TypeSPINProc,StimList,monday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{SPACE}of{SPACE}the{SPACE}week{ESCAPE},9247,1142080,50,1,23
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,24,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,he{SPACE}wore{SPACE}a{SPACE}hat{SPACE}on{SPACE}his{SPACE}head{ESCAPE},9749,1152631,3,1,24
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,25,A180711_2T.wav,The BALL is BOUNCING very HIGH.   ,2Talker,TypeSPINProc,StimList,ticking{SPACE}of{SPACE}a{SPACE}clock{ESCAPE},11289,1164287,11,1,25
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,26,A181507_1T.wav,Some NICE PEOPLE are COMING.   ,1T,TypeSPINProc,StimList,at{SPACE}breakfast{ESCAPE},8768,1173582,55,1,26
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,27,A180706_2T.wav,MOTHER GOT a SAUCEPAN.,2Talker,TypeSPINProc,StimList,the{SPACE}color{SPACE}of{SPACE}a{SPACE}lemon{SPACE}is{SPACE}{ESCAPE},7312,1181342,6,1,27
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,28,A181503_1T.wav,HE is SUCKING his THUMB.   ,1T,TypeSPINProc,StimList,five{SPACE}cents{SPACE}i{SPACE}wear{SPACE}my{SPACE}hat{SPACE}on{SPACE}my{SPACE}head{ESCAPE},15781,1197661,51,1,28
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,29,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,the{SPACE}train{SPACE}is{SPACE}moving{SPACE}fast{ESCAPE},7194,1205340,30,1,29
SPIN,1007,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923105</Frequency><Timestamp dt:dt=""r8"">187726490858</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-08-12T14:41:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.005,1,-1251497764,08-12-2017,09:41:10,2:41:10 PM,30,A181010_SSN.wav,THEY are RIDING their BICYCLES.   ,SSN,TypeSPINProc,StimList,they{SPACE}are{SPACE}riding{SPACE}their{SPACE}bicycles{ESCAPE},9787,1215532,42,1,30
