ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,11,A181009_SSN.wav,The MAILMAN BROUGHT a LETTER.   ,SSN,TypeSPINProc,StimList,x{ESCAPE},8075,244008,41,1,11
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,12,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,{SHIFT}Boby{SPACE}plays{SPACE}the{SPACE}ball{ESCAPE},9747,254855,64,1,12
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,13,A181007_SSN.wav,The DOG JUMPED ON the CHAIR.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}dog{SPACE}jumped{SPACE}on{SPACE}the{SPACE}chair{ESCAPE},20711,276262,39,1,13
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,14,A181513_1T.wav,THEY WALKED ACROSS the GRASS.   ,1T,TypeSPINProc,StimList,{SHIFT}{SHIFT}They{SPACE}walk{SPACE}across{SPACE}the{SPACE}grass{ESCAPE},14934,292189,61,1,14
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,15,A180913_8T.wav,The DINNER PLATE is HOT.   ,SSN,TypeSPINProc,StimList,{SHIFT}They{SPACE}didn{'}t{SPACE}play{ESCAPE},20337,313323,29,1,15
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,16,A181512_1T.wav,The DAUGHTER SET the TABLE.   ,1T,TypeSPINProc,StimList,{SHIFT}The{SPACE}daughter{SPACE}set{SPACE}the{SPACE}table{ESCAPE},18186,332642,60,1,16
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,17,A181001_SSN.wav,A DISH TOWEL is by the SINK.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}dish{SPACE}towl{SPACE}is{SPACE}by{SPACE}the{SPACE}sink{ESCAPE},11425,345249,33,1,17
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,18,A180705_2T.wav,The FRUIT IS on the GROUND.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}girl{SPACE}is{SPACE}on{SPACE}the{SPACE}ground{ESCAPE},17592,363544,5,1,18
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,19,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,{SHIFT}Kitchen{SPACE}clock{SPACE}is{SPACE}wrong{ESCAPE},11742,376111,38,1,19
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,20,A181014_SSN.wav,The GROUND was VERY HARD.   ,SSN,TypeSPINProc,StimList,{SHIFT}Run{SPACE}is{SPACE}very{SPACE}hard{ESCAPE},11583,388430,46,1,20
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,21,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,{SHIFT}Mother{SPACE}tided{SPACE}the{SPACE}string{ESCAPE},18273,407165,62,1,21
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,22,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}lady{SPACE}packed{SPACE}her{SPACE}bag{ESCAPE},16083,423692,28,1,22
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,23,A181003_SSN.wav,THEY SAT on a WOODEN BENCH.   ,SSN,TypeSPINProc,StimList,x{ESCAPE},7193,431435,35,1,23
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,24,A181507_1T.wav,Some NICE PEOPLE are COMING.   ,1T,TypeSPINProc,StimList,the{SPACE}nice{SPACE}people{SPACE}are{SPACE}coming{ESCAPE},11026,444810,55,1,24
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,25,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,x{ESCAPE},5636,450930,22,1,25
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,26,A181509_1T.wav,THEY MET SOME FRIENDS.   ,1T,TypeSPINProc,StimList,{SHIFT}She{SPACE}met{SPACE}some{SPACE}friends{ESCAPE},17577,469744,57,1,26
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,27,A180712_2T.wav,FATHER FORGOT the BREAD.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}teacher{ESCAPE},7084,477936,12,1,27
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,28,A180715_2T.wav,HE is HOLDING his NOSE.   ,2Talker,TypeSPINProc,StimList,{SHIFT}People{SPACE}works{SPACE}hard{ESCAPE},8235,488479,15,1,28
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,29,A181501_1T.wav,A MAN is TURNING the FAUCET.   ,1T,TypeSPINProc,StimList,x{ESCAPE},5674,494743,49,1,29
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,30,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}dog{ESCAPE},8630,505022,2,1,30
SPIN,2012,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923125</Frequency><Timestamp dt:dt=""r8"">1123711002102</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:42:22Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.944,1,-1569858379,06-21-2017,16:42:23,9:42:23 PM,31,A180708_2T.wav,The YOUNG PEOPLE are DANCING.,2Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}young{SPACE}people{SPACE}are{SPACE}dancing{ESCAPE},10784,516685,8,1,31
