ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,11,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,the{SPACE}orange{SPACE}was{SPACE}a{SPACE}cup{SPACE}of{SPACE}coffee{ESCAPE},14041,233622,14,1,11
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,12,A180905_8T.wav,The TABLE has THREE LEGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}table{SPACE}has{SPACE}three{SPACE}legs{ESCAPE},9171,243085,21,1,12
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,13,A181008_SSN.wav,SOMEONE is CROSSING the ROAD.   ,SSN,TypeSPINProc,StimList,someone{SPACE}is{SPACE}c{LEFTARROW}{LEFTARROW}{LEFTARROW}rossing{SPACE}the{SPACE}road{ESCAPE},20271,263684,40,1,13
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,14,A180707_2T.wav,THEY WASHED in COLD WATER.   ,2Talker,TypeSPINProc,StimList,the{SPACE}wash{SPACE}february{SPACE}has{SPACE}twenty{SPACE}eight{SPACE}days{ESCAPE},26038,290083,7,1,14
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,15,A181014_SSN.wav,The GROUND was VERY HARD.   ,SSN,TypeSPINProc,StimList,the{SPACE}ground{SPACE}was{SPACE}very{SPACE}hot{ESCAPE},9498,300642,46,1,15
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,16,A181516_1T.wav,The PUPPY PLAYS with a BALL.   ,1T,TypeSPINProc,StimList,the{SPACE}war{SPACE}plane{SPACE}dropped{SPACE}the{SPACE}bomb{ESCAPE},23801,324761,64,1,16
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,17,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,butter{ESCAPE},5755,330897,22,1,17
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,18,A181512_1T.wav,The DAUGHTER SET the TABLE.   ,1T,TypeSPINProc,StimList,he{SPACE}had{SPACE}apple{SPACE}pie{SPACE}rain{SPACE}falls{ESCAPE},12152,343360,60,1,18
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,19,A181503_1T.wav,HE is SUCKING his THUMB.   ,1T,TypeSPINProc,StimList,he{SPACE}is{SPACE}sucking{SPACE}his{SPACE}thumb{ESCAPE},16790,360415,51,1,19
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,20,A181003_SSN.wav,THEY SAT on a WOODEN BENCH.   ,SSN,TypeSPINProc,StimList,they{SPACE}sat{SPACE}on{SPACE}a{SPACE}wooden{SPACE}bench{ESCAPE},8465,369222,35,1,20
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,21,A180910_8T.wav,THEY WENT on a VACATION.   ,SSN,TypeSPINProc,StimList,they{SPACE}went{SPACE}on{SPACE}vacation{ESCAPE},8842,378382,26,1,21
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,22,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,the{SPACE}kitchen{SPACE}clock{SPACE}was{SPACE}wrong{ESCAPE},10188,388861,38,1,22
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,23,A181001_SSN.wav,A DISH TOWEL is by the SINK.   ,SSN,TypeSPINProc,StimList,the{SPACE}dish{SPACE}towel{SPACE}is{SPACE}by{SPACE}the{SPACE}sink{ESCAPE},13728,402933,33,1,23
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,24,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,the{SPACE}bus{SPACE}left{SPACE}early{ESCAPE},9423,412644,9,1,24
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,25,A180915_8T.wav,The CHILD DRANK some MILK.   ,SSN,TypeSPINProc,StimList,the{SPACE}child{SPACE}drinks{SPACE}milk{ESCAPE},10826,423764,31,1,25
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,26,A180901_8T.wav,The BOOK TELLS a STORY.   ,8Talker,TypeSPINProc,StimList,she{SPACE}tells{SPACE}a{SPACE}story{SPACE}about{SPACE}a{SPACE}war{SPACE}plane{SPACE}{ESCAPE},16071,440091,17,1,26
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,27,A180708_2T.wav,The YOUNG PEOPLE are DANCING.,2Talker,TypeSPINProc,StimList,the{SPACE}young{SPACE}people{SPACE}are{SPACE}dancing{ESCAPE},9155,449474,8,1,27
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,28,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,mother{SPACE}tied{SPACE}the{SPACE}string{ESCAPE},10276,459978,62,1,28
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,29,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,the{SPACE}driver{SPACE}started{SPACE}the{SPACE}engine{ESCAPE},9893,470161,53,1,29
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,30,A180903_8T.wav,THEY are CLIMBING the TREE.   ,8Talker,TypeSPINProc,StimList,they{SPACE}are{SPACE}climbing{SPACE}the{SPACE}{ESCAPE},9149,479633,19,1,30
SPIN,1018,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">223331862866</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-08T14:04:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-5885218,07-08-2017,09:04:59,2:04:59 PM,31,A180716_2T.wav,The NEW ROAD is on the MAP.   ,2Talker,TypeSPINProc,StimList,the{SPACE}new{SPACE}road{SPACE}burns{SPACE}a{SPACE}field{ESCAPE},12883,492784,16,1,31
