ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,11,A181014_SSN.wav,The GROUND was VERY HARD.   ,SSN,TypeSPINProc,StimList,the{SPACE}ground{SPACE}was{SPACE}very{SPACE}hard{ESCAPE},4809,131106,46,1,11
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,12,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,mother{SPACE}tied{SPACE}the{SPACE}string{ESCAPE},5118,136754,62,1,12
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,13,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,the{SPACE}train{SPACE}stops{SPACE}at{SPACE}the{SPACE}station{ESCAPE},5694,142985,63,1,13
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,14,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,the{SPACE}dog{SPACE}came{ESCAPE},8259,152273,2,1,14
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,15,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,floor{SPACE}looked{SPACE}clean{ESCAPE},5069,158392,3,1,15
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,16,A180715_2T.wav,HE is HOLDING his NOSE.   ,2Talker,TypeSPINProc,StimList,people{SPACE}wore{SPACE}scarves{SPACE}around{SPACE}their{SPACE}necks{ESCAPE},9246,168408,15,1,16
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,17,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,the{SPACE}driver{SPACE}started{SPACE}the{SPACE}engine{ESCAPE},5845,175183,53,1,17
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,18,A181513_1T.wav,THEY WALKED ACROSS the GRASS.   ,1T,TypeSPINProc,StimList,they{SPACE}walked{SPACE}across{SPACE}the{SPACE}grass{ESCAPE},5558,181335,61,1,18
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,19,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,the{SPACE}lady{SPACE}packed{SPACE}a{SPACE}bag{ESCAPE},7785,190135,28,1,19
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,20,A181512_1T.wav,The DAUGHTER SET the TABLE.   ,1T,TypeSPINProc,StimList,the{SPACE}daughter{SPACE}set{SPACE}the{SPACE}table{ESCAPE},4703,195494,60,1,20
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,21,A181008_SSN.wav,SOMEONE is CROSSING the ROAD.   ,SSN,TypeSPINProc,StimList,someone{SPACE}is{SPACE}crossing{SPACE}the{SPACE}road{ESCAPE},5091,201254,40,1,21
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,22,A180916_8T.wav,The CAR HIT a WALL.   ,SSN,TypeSPINProc,StimList,the{SPACE}car{SPACE}hit{SPACE}a{SPACE}wall{ESCAPE},3808,205526,32,1,22
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,23,A181011_SSN.wav,HE BROKE his LEG.   ,SSN,TypeSPINProc,StimList,he{SPACE}broke{SPACE}his{SPACE}leg{ESCAPE},3629,209702,43,1,23
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,24,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,the{SPACE}orange{SPACE}was{SPACE}very{SPACE}sweet{ESCAPE},5073,215349,14,1,24
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,25,A180915_8T.wav,The CHILD DRANK some MILK.   ,SSN,TypeSPINProc,StimList,the{SPACE}child{SPACE}drinks{ESCAPE},5032,220797,31,1,25
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,26,A180914_8T.wav,The TRAIN is MOVING FAST.   ,SSN,TypeSPINProc,StimList,the{SPACE}train{'}s{SPACE}moving{SPACE}fast{ESCAPE},6557,227861,30,1,26
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,27,A180907_8T.wav,The FIVE MEN are WORKING.    ,8Talker,TypeSPINProc,StimList,x{ESCAPE},4974,234852,23,1,27
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,28,A180705_2T.wav,The FRUIT IS on the GROUND.   ,2Talker,TypeSPINProc,StimList,our{SPACE}fruit{SPACE}is{SPACE}on{SPACE}the{SPACE}ground{ESCAPE},4667,241452,5,1,28
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,29,A181006_SSN.wav,The KITCHEN CLOCK was WRONG.   ,SSN,TypeSPINProc,StimList,the{SPACE}kitchen{SPACE}clock{SPACE}was{SPACE}wrong{ESCAPE},6256,248579,38,1,29
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,30,A180711_2T.wav,The BALL is BOUNCING very HIGH.   ,2Talker,TypeSPINProc,StimList,the{SPACE}ball{SPACE}was{ESCAPE},6436,255683,11,1,30
SPIN,1021,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923085</Frequency><Timestamp dt:dt=""r8"">940409385</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-20T19:26:43Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",59.943,1,940986249,07-20-2017,14:26:43,7:26:43 PM,31,A181509_1T.wav,THEY MET SOME FRIENDS.   ,1T,TypeSPINProc,StimList,they{SPACE}met{SPACE}some{SPACE}friends{ESCAPE},4132,260419,57,1,31
