ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,1,A180703_2T.wav,The FLOOR LOOKED CLEAN. ,2Talker,TypeSPINProc,StimList,{SHIFT}People{SPACE}wear{SPACE}shoes{SPACE}on{SPACE}their{SPACE}feet{.}{ESCAPE},14143,107586,3,1,1
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,2,A181002_SSN.wav,The JANITOR USED a BROOM.   ,SSN,TypeSPINProc,StimList,{SHIFT}The{SPACE}janitor{SPACE}used{SPACE}a{SPACE}ruler{.}{ESCAPE},13958,123817,34,1,2
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,3,A180711_2T.wav,The BALL is BOUNCING very HIGH.   ,2Talker,TypeSPINProc,StimList,{SHIFT}Orange{SPACE}juice{SPACE}is{ESCAPE},14538,141713,11,1,3
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,4,A180908_8T.wav,HE LISTENED TO his FATHER.   ,SSN,TypeSPINProc,StimList,{SHIFT}He{SPACE}listened{SPACE}to{SPACE}his{SPACE}father{.}{ESCAPE},14273,158080,24,1,4
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,5,A181505_1T.wav,The DRIVER STARTED the ENGINE.   ,1T,TypeSPINProc,StimList,{SHIFT}{SHIFT}People{SPACE}wear{SPACE}shoes{SPACE}on{SPACE}their{SPACE}feet{SPACE}a{SPACE}quarter{ESCAPE},12180,171687,53,1,5
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,6,A180705_2T.wav,The FRUIT IS on the GROUND.   ,2Talker,TypeSPINProc,StimList,{SHIFT}To{SPACE}start{SPACE}the{SPACE}day{SPACE}is{ESCAPE},16780,190086,5,1,6
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,7,A180902_8T.wav,The YOUNG BOY LEFT HOME.   ,8Talker,TypeSPINProc,StimList,is{SPACE}a{SPACE}bridge{ESCAPE},11139,203077,18,1,7
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,8,A181515_1T.wav,The TRAIN STOPS at the STATION.   ,1T,TypeSPINProc,StimList,{SHIFT}For{SPACE}dessert{SPACE}he{SPACE}had{SPACE}apple{SPACE}pie{.}{ESCAPE},10110,215597,63,1,8
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,9,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,{SHIFT}The{SPACE}dishwasher{SPACE}is{ESCAPE},12447,230484,25,1,9
SPIN,1013,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">1643711154072</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-21T21:27:59Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-1260738281,06-21-2017,16:27:59,9:27:59 PM,10,A180904_8T.wav,SHE STOOD near her WINDOW.   ,8Talker,TypeSPINProc,StimList,{SHIFT}She{SPACE}started{SPACE}windy{ESCAPE},11966,244019,20,1,10
