ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,1,A180912_8T.wav,The LADY PACKED her BAG.   ,SSN,TypeSPINProc,StimList,the{SPACE}lady{SPACE}passed{SPACE}the{SPACE}bag{ESCAPE},22832,44655,28,1,1
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,2,A181004_SSN.wav,The GOOD BOY is HELPING.   ,SSN,TypeSPINProc,StimList,the{SPACE}good{SPACE}boy{SPACE}is{SPACE}jumping{ESCAPE},16846,65334,36,1,2
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,3,A181007_SSN.wav,The DOG JUMPED ON the CHAIR.   ,SSN,TypeSPINProc,StimList,the{SPACE}dog{SPACE}jumped{SPACE}out{SPACE}the{SPACE}cham{ESCAPE},14868,80605,39,1,3
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,4,A180903_8T.wav,THEY are CLIMBING the TREE.   ,8Talker,TypeSPINProc,StimList,louds{ESCAPE},11047,91916,19,1,4
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,5,A181009_SSN.wav,The MAILMAN BROUGHT a LETTER.   ,SSN,TypeSPINProc,StimList,the{SPACE}mailing{ESCAPE},10995,103964,41,1,5
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,6,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,the{SPACE}{SHIFT}X{SPACE}name{ESCAPE},24258,128626,22,1,6
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,7,A181504_1T.wav,The SHOP CLOSED for LUNCH.   ,1T,TypeSPINProc,StimList,we{SPACE}heard{SPACE}the{SPACE}{ESCAPE},11911,141578,52,1,7
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,8,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,the{SPACE}mother{SPACE}tight{SPACE}the{SPACE}string{ESCAPE},13450,155833,62,1,8
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,9,A180909_8T.wav,The DISHCLOTH is VERY WET.  ,8Talker,TypeSPINProc,StimList,dishwasher{ESCAPE},7394,163576,25,1,9
SPIN,2006,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923076</Frequency><Timestamp dt:dt=""r8"">733902014135</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-07-10T14:36:19Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.003,1,-536831884,07-10-2017,09:36:19,2:36:19 PM,10,A180714_2T.wav,The ORANGE was VERY SWEET.   ,2Talker,TypeSPINProc,StimList,the{SPACE}orange{SPACE}is{SPACE}{ESCAPE},7542,171440,14,1,10
