ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Filename,FileText,Noise,Procedure,Running,Slide1.RESP,Slide1.RT,Slide1.RTTime,StimList,StimList.Cycle,StimList.Sample
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,1,A180709_2T.wav,The BUS LEFT EARLY.   ,2Talker,TypeSPINProc,StimList,monday{SPACE}was{SPACE}the{SPACE}first{SPACE}day{SPACE}of{SPACE}the{SPACE}week{SPACE}{ESCAPE},13189,180788,9,1,1
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,2,A181507_1T.wav,Some NICE PEOPLE are COMING.   ,1T,TypeSPINProc,StimList,some{SPACE}nice{SPACE}people{SPACE}are{SPACE}coming{SPACE}at{SPACE}breakfast{ENTER}{ESCAPE},10621,193019,55,1,2
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,3,A180905_8T.wav,The TABLE has THREE LEGS.   ,SSN,TypeSPINProc,StimList,the{SPACE}table{SPACE}has{SPACE}three{SPACE}legs{ESCAPE},5063,199627,21,1,3
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,4,A180702_2T.wav,The DOG CAME BACK.   ,2Talker,TypeSPINProc,StimList,last{SPACE}night{SPACE}the{SPACE}dog{SPACE}the{SPACE}war{SPACE}plane{SPACE}dropped{SPACE}a{SPACE}{ESCAPE},10353,210850,2,1,4
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,5,A180906_8T.wav,A LETTER FELL on the FLOOR.   ,SSN,TypeSPINProc,StimList,the{SPACE}order{SPACE}{ESCAPE},4714,217610,22,1,5
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,6,A181510_1T.wav,The RAINCOAT is HANGING UP.  ,1T,TypeSPINProc,StimList,the{SPACE}green{SPACE}coat{SPACE}was{SPACE}hanging{SPACE}up{SPACE}monday{SPACE}is{SPACE}the{SPACE}first{SPACE}day{ESCAPE},12884,231513,58,1,6
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,7,A181511_1T.wav,The TINY BABY was PRETTY.   ,1T,TypeSPINProc,StimList,ball{SPACE}war{SPACE}the{SPACE}baby{SPACE}wore{SPACE}a{SPACE}tiny{SPACE}watch{SPACE}on{SPACE}his{SPACE}wrist{SPACE}elephant{ESCAPE},11681,243992,59,1,7
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,8,A181015_SSN.wav,The BUCKETS HOLD WATER.   ,SSN,TypeSPINProc,StimList,the{SPACE}buckets{SPACE}full{SPACE}of{SPACE}water{LEFTARROW}{LEFTARROW}{LEFTARROW}{ESCAPE},8860,253704,47,1,8
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,9,A181514_1T.wav,MOTHER TIED the STRING.   ,1T,TypeSPINProc,StimList,the{SPACE}scarves{SPACE}around{SPACE}her{SPACE}neck{SPACE}mother{'}s{SPACE}dream{ESCAPE},10274,265151,62,1,9
SPIN,1016,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2923095</Frequency><Timestamp dt:dt=""r8"">254467058180</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-06-28T19:04:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.004,1,1064545138,06-28-2017,14:04:40,7:04:40 PM,10,A181513_1T.wav,THEY WALKED ACROSS the GRASS.   ,1T,TypeSPINProc,StimList,order{SPACE}worth{SPACE}25{SPACE}cent{SPACE}i{SPACE}wore{SPACE}my{SPACE}hat{SPACE}walked{SPACE}across{SPACE}the{SPACE}grass{ESCAPE},14864,281374,61,1,10
